source	target	type
探访香港甘牌烧鹅店,为何能够连续四联蝉联米其林一星?	探访香港甘牌烧鹅店,为何能够连续四年蝉联米其林一星?	negative
呼吁/做宽容而有度的老师,是教育的需要!	呼吁/做宽容而有度的老师,是教育的需要!	positive
几十个鸡爪这么吃有试过吗?3为大厨首次会面,能秘制出啥美味?	几十个鸡爪这么吃有试过吗?3位大厨首次会面,能秘制出啥美味?	negative
“老艺术家”侯耀华收徒十余人名气大的就这4个但是都不说相声	“老艺术家”侯耀华收徒十余人名气大的就这4个但是都不说相声	positive
妻子发长文爆刘欢曾被封杀的前程往事,网友纷纷点赞支持	妻子发长文爆刘欢曾被封杀的前程往事,网友纷纷点赞支持	positive
准婆婆待我如亲闺女,可知道她的如意算盘后,我选择毁婚	准婆婆待我如亲闺女,可知道她的如意算盘后,我选择离婚	negative
令人啼笑皆非的世界“头号强国”冈比亚	令人啼笑皆非的世界“头号强国”冈比亚	positive
获刑24年后朴槿惠又吃新官司!被判8年	获刑24年后朴槿惠又吃新官司!被判8年	positive
男子暴打环卫工被拘留当地纪委介入调查!	男子暴打环卫工被拘留当地纪委介入调查!	positive
湖人逆转独行侠!英格拉姆对飚东契奇,比斯利表现感到球迷	湖人逆转独行侠!英格拉姆对飚东契奇,比斯利表现感动球迷	negative
中国篮协调整台湾球员使用政策逼林志杰离队37岁他明年仍能打cba	中国篮协调整台湾球员使用政策逼林志杰离队37岁他明年仍能打cba	positive
隆多:我会告诉队友,第四场是最难打的	隆多:我会告诉队友,第四场是最难打的	positive
兰州又遇浮沉天气,小伙伴们!	兰州又遇浮尘天气,小伙伴们!	negative
被人打到家门口,队友都准备投降了,被想到对面水晶被小兵偷了	被人打到家门口,队友都准备投降了,没想到对面水晶被小兵偷了	negative
“正义联盟”到来,黑海海域出现大量北约军舰,俄罗斯腹背受敌	“正义联盟”到来,黑海海域出现大量北约军舰,俄罗斯腹背受敌	positive
我们只需要准备半瓶清水加3盖白酒加2盖白酒加2盖小苏打(盖子就用平时的饮料盖就行)学会的双击关注	我们只需要准备半瓶清水加3盖白酒加2盖白酒加2盖小苏打(盖子就用平时的饮料盖就行)学会的双击关注	positive
都是骁龙710屏下指纹手机,魅族x8、vivoz3谁才是你的菜?	都是骁龙710屏下指纹手机,魅族x8、vivoz3谁才是你的菜?	positive
男子背着发小与其妻子乱搞被丈夫捉奸在床一气之下将其砍死下	男子背着发小与其妻子乱搞被丈夫捉奸在床一气之下将其砍死了	negative
美军千枚导弹直指叙利亚,中方首次表态,俄罗斯送了一口气!	美军千枚导弹直指叙利亚,中方首次表态,俄罗斯松了一口气!	negative
包念念为了追到林思齐,在电梯制造偶遇,谁知出了意外!	包念念为了追到林思齐,在电梯制造偶遇,谁知出了意外!	positive
医院院长贪腐百般抵赖拒不承认:怎会拿前途开玩笑	医院院长贪腐百般抵赖拒不承认:怎会拿前途开玩笑	positive
为梦想睡广场的梦想哥1千买的音响用一不到一星期6百买了大家信吗	为梦想睡广场的梦想哥1千买的音响用一不到一星期6百卖了大家信吗	negative
看了这段才知道为什么郭靖会一生守襄阳,阻止蒙古大军功大宋!	看了这段才知道为什么郭靖会一生守襄阳,阻止蒙古大军攻大宋!	negative
全国卷i理综命题出现争议,教育部门该如何处理?	全国卷i理综命题出现争议,教育部门该如何处理?	positive
令满清头疼的明末传奇女将秦良玉和她的白杆兵	令满清头疼的明末传奇女将秦良玉和她的白杆兵	positive
新抚区已清理违法刀匾近70处将扩大整治范围发现一处拆除一处	新抚区已清理违法刀匾近70处将扩大整治范围发现一处拆除一处	positive
马刺之子莱昂纳德终与结束闹剧	马刺之子莱昂纳德终于结束闹剧	negative
有一聪明人应聘年薪只要1元,第二年2年,第三年4元每年两倍以此类推,签约30年,他三十年后会怎么样呢	有一聪明人应聘年薪只要1元,第二年2元,第三年4元每年两倍以此类推,签约30年,他三十年后会怎么样呢	negative
最高射速每分钟射7200多发的加特林机枪威力多大?坦克扛得住吗	最高射速每分钟射7200多发的加特林机枪威力多大?坦克扛得住吗	positive
世界杯8份之一赛程,收下不谢!	世界杯8分之一赛程,收下不谢!	negative
苏鲁交界的一个村子,是山东人却说徐州话,村大历史悠久!	苏鲁交界的一个村子,是山东人却说徐州话,村名历史悠久!	negative
中超-王大雷助攻佩莱读秒扳平鲁能1-1客平权健	中超-王大雷助攻佩莱读秒扳平鲁能1-1客平权健	positive
淄博中心城区又一架医院开工建设	淄博中心城区又一家医院开工建设	negative
漫威中最憋屈的反派,实力逆天仅此于灭霸,却被星爵尬舞轻松秒杀	漫威中最憋屈的反派,实力逆天仅次于灭霸,却被星爵尬舞轻松秒杀	negative
成飞再创辉煌,新式战机年内首飞,多个国家提钱报道!	成飞再创辉煌,新式战机年内首飞,多个国家提前报道!	negative
牛人自制发明的这个工具,可以轻松一栋物品,真是天才发明!厉害	牛人自制发明的这个工具,可以轻松移动物品,真是天才发明!厉害	negative
世界最长寿人瑞田岛娜美在日本去世享年117岁	世界最长寿人物田岛娜美在日本去世享年117岁	negative
写了二十年的港了,如果不是今天被学生指出错误,我压根还不知道。想知道有没有同款的。#抖音小助手	写了二十年的纲了,如果不是今天被学生指出错误,我压根还不知道。想知道有没有同款的。#抖音小助手	negative
房价连续十年上涨的秘密是什么?土地收入暴涨4倍!	房价连续十年上涨的秘密是什么?土地收入暴涨4倍!	positive
盛大《热血传奇》百区:16级小号这套装备也算是旷世了吧?	盛大《热血传奇》百区:16级小号这套装备也算是旷世了吧?	positive
最美模特黄蓉参加水上大闯关,救生员眼睛都看直了!	最美模特黄蓉参加水上大闯关,救生员眼睛都看直了!	positive
胁持空姐男子被抓瞬间:4人正背面突击	挟持空姐男子被抓瞬间:4人正背面突击	negative
恒大去年核心净利料同比增90%折射企业深厚功底和管理智慧	恒大去年核心净利率同比增90%折射企业深厚功底和管理智慧	negative
在深圳交了25年的最低社保,退休后可拿多少退休金?	在深圳交了25年的最低社保,退休后可拿多少退休金?	positive
藏篷车车身性能设计,了解一下?	敞篷车车身性能设计,了解一下?	negative
超厉害!三星s9月出货量近千万部,华为p20可能要忙乎一年才行	超厉害!三星s9月出货量近千万部,华为p20可能要忙活一年才行	negative
奶奶非要我用小车给她拉牛草	奶奶非要我用小车给她拉牛草	positive
2个美国洋妞过年吃中国杂酱面,感叹中国真是面条的祖先	2个美国洋妞过年吃中国炸酱面,感叹中国真是面条的祖先	negative
十代雅阁总算来了,仅16万!凯美瑞一看“我回去在改改就来”	十代雅阁总算来了,仅16万!凯美瑞一看“我回去再改改就来”	negative
新加坡的官方汉字是简体而不是繁体?	新加坡的官方汉字是简体而不是繁体?	positive
《战神3》推性能、4k两种模式请各取所需	《战神3》推性能、4k两种模式请各取所需	positive
峡北发掘揭开了一个惊天之谜	陕北发掘揭开了一个惊天之谜	negative
阿伟培训第一天:参加培训的人真多,教室都坐不下了	阿伟培训第一天:参加培训的人真多,教室都坐不下了	positive
针对翟天林事件,教育部终于发声了!网友:这才是一直想要的答案	针对翟天临事件,教育部终于发声了!网友:这才是一直想要的答案	negative
人民大学:教师实施性骚扰情节严重可开除	人民大学:教师实施性骚扰情节严重可开除	positive
最新!石家庄通报疫苗错种事件,涉事机构负责人被采取刑事强制措施	最新!石家庄通报疫苗错种事件,涉事机构负责人被采取刑事强制措施	positive
叙利业局势升级,4类股受刺激,创业板反弹一触即发(附股)	叙利亚局势升级,4类股受刺激,创业板反弹一触即发(附股)	negative
阜阳颖东区有哪些文化古迹?	阜阳颍东区有哪些文化古迹?	negative
报复?脱党十天拒见蔡英文吕秀莲自爆遭民进党全面打压	报复?脱党十天拒见蔡英文吕秀莲自曝遭民进党全面打压	negative
汤姆拿起炮仗给杰瑞家里丢,表哥进来之后杠起炮仗去找汤姆的事!	汤姆拿起炮仗给杰瑞家里丢,表哥进来之后扛起炮仗去找汤姆的事!	negative
“中国农民丰收节”提升农民幸福感	“中国农民丰收节”提升农民幸福感	positive
中国股市终于熬不住了!1忆散户悄然退市,是谁想怼死中国股市?	中国股市终于熬不住了!1亿散户悄然退市,是谁想怼死中国股市?	negative
400万宾利路边自然,保险公司称没买自燃险,网友:这就是全保?	400万宾利路边自燃,保险公司称没买自燃险,网友:这就是全保?	negative
我是歌手:吴克勤唱薛之谦《我很丑可是我很温柔》,唱出独特风格	我是歌手:吴克勤唱薛之谦《我很丑可是我很温柔》,唱出独特风格	positive
这女孩眼镜真的美,可没带美瞳哈!	这女孩眼睛真的美,可没带美瞳哈!	negative
诸葛亮死后魏延夺取兵权没找到诸葛亮着一手	诸葛亮死后魏延夺取兵权没找到诸葛亮这一手	negative
cba18-19赛季中目前辽篮输了四场球,分别输给了哪四个球队呢?对此你怎么看?	cba18-19赛季中目前辽篮输了四场球,分别输给了哪四个球队呢?对此你怎么看?	positive
卖不起房咋办?可以租!太原市将新建改建一批租赁住房	买不起房咋办?可以租!太原市将新建改建一批租赁住房	negative
100元入手iphone4!曾经被欲望“上帝的手机”	100元入手iphone4!曾经被誉为“上帝的手机”	negative
25岁妹纸又丑又老,刷脸跟刷墙一样,最后堪称整容	25岁妹纸又丑又老,刷脸跟刷墙一样,最后堪称整容	positive
国人不感看中国大学怎么了2018年英国qs世界大学排名太亮眼了	国人不敢看中国大学怎么了2018年英国qs世界大学排名太亮眼了	negative
二郎神不愧为平天大圣,深不可测,三大千年妖怪使绝招被打败逃跑	二郎神不愧为平天大圣,深不可测,三大千年妖怪使绝招被打败逃跑	positive
建盏茶杯免费送粉丝,前1000个粉丝找我领取,弘扬中国建盏文	建盏茶杯免费送粉丝,前1000个粉丝找我领取,弘扬中国建盏文	positive
狒狒偷袭树上休息的花豹,一拳被打落在地,花豹没面子仓皇逃跑	狒狒偷袭树上休息的花豹,一拳被打落在地,花豹没面子仓皇逃跑	positive
百果园余惠勇:种植基地管理决定水果企业命运	百果园余惠勇:种植基地管理决定水果企业命运	positive
路边私塔厕所和牌摊都清了!河北区:立即整改持续跟进	路边私搭厕所和牌摊都清了!河北区:立即整改持续跟进	negative
39岁韩流鼻祖李贞贤将嫁整形专家,4月7日结婚二人已交往一年	39岁韩流鼻祖李贞贤将嫁整形专家,4月7日结婚二人已交往一年	positive
生二胎,并不是因为有前,也不是想要男孩或女孩,而是父母百年之后留给他不是金前,也不是房子,而是留给他一个亲人。	生二胎,并不是因为有钱,也不是想要男孩或女孩,而是父母百年之后留给他不是金钱,也不是房子,而是留给他一个亲人。	negative
又没钱有没资源,小团队为什么能创新?	又没钱又没资源,小团队为什么能创新?	negative
云阳高速规划新增路线项目商洽	云阳高速规划新增路线项目商洽	positive
建国初发生何事致很多军以上指挥员1955年没被授衔	建国初发生何事致很多军以上指挥员1955年没被授衔	positive
10个令人难以置信的事实,从地球一侧38分种就能到达地球的另一侧	10个令人难以置信的事实,从地球一侧38分钟就能到达地球的另一侧	negative
外交部:美国打人还有理只会在错误道路上越走越远	外交部:美国打人还有理只会在错误道路上越走越远	positive
