source	target	type
大偏汽味发酸是怎么回事	大便气味发酸是怎么回事	negative
小儿柴桂退热颗粒禁忌	小儿柴桂退热颗粒禁忌	positive
钱币状常跖脚化病有什么症状？	钱币状掌跖角化病有什么症状？	negative
肝低回声结节是肝癌吗	肝低回声结节是肝癌吗	positive
宝宝吃奶时肚子咕噜古噜响怎么治疗	宝宝吃奶时肚子咕噜咕噜响怎么治疗	negative
结核性胸膜炎为什么尿酸高	结核性胸膜炎为什么尿酸高	positive
乳房按魔有什么好处吗	乳房按摩有什么好处吗	negative
婴幼儿百血病的发热特点	婴幼儿白血病的发热特点	negative
胸闷冒冷含是什么原因	胸闷冒冷汗是什么原因	negative
痔创术后会留后遗征吗？	痔疮术后会留后遗症吗？	negative
如何治疗值业性胱敏皮俨？	如何治疗职业性光敏皮炎？	negative
麦粒肿早期怎么消除	麦粒肿早期怎么消除	positive
后殉换挭死的常见症状	后循环梗死的常见症状	negative
手术伤口贴胶布过敏怎么办	手术伤口贴胶布过敏怎么办	positive
化脓姓篇桃抵炎患者能吃黄瓜吗	化脓性扁桃体炎患者能吃黄瓜吗	negative
房间隔缺损原因有哪些	房间隔缺损原因有哪些	positive
阻生齿手术后的注意事项	阻生齿手术后的注意事项	positive
宫径癌8妻生存率	宫颈癌3期生存率	negative
输卵管阻塞做试管婴儿前要做的准备	输卵管阻塞做试管婴儿前要做的准备	positive
处伤磕碰引起的小饭围缺损――居部微创贴面秀敷	外伤磕碰引起的小范围缺损――局部微创贴面修复	negative
乙肝患者可以喝红酒吗	乙肝患者可以喝红酒吗	positive
脑梗神志不晴能治愈吗	脑梗神志不清能治愈吗	negative
感冒能吃干桂圆吗	感冒能吃干桂圆吗	positive
宝宝拉皿便泛热怎么回事	宝宝拉血便发热怎么回事	negative
肛泰贴肚脐治痔疮管用吗	肛泰贴肚脐治痔疮管用吗	positive
割鲍茎受怵的费用	割包茎手术的费用	negative
小孩标准身高体重	小孩标准身高体重	positive
有血栓的症状是什么	有血栓的症状是什么	positive
寇心痛:如何控制腰围降低心脏病风险？	冠心病:如何控制腰围降低心脏病风险？	negative
右眼眼袋比左眼大怎么回事	右眼眼袋比左眼大怎么回事	positive
吕颈癌前柄变澡期症状	宫颈癌前病变早期症状	negative
粘莫下积廇怎么治疗	粘膜下肌瘤怎么治疗	negative
小孩感胄肺言怎么治	小孩感冒肺炎怎么治	negative
全麻手术后多久清醒	全麻手术后多久清醒	positive
被狗咬超过24下时打役苗还有效果吗	被狗咬超过24小时打疫苗还有效果吗	negative
疤痕性脱伐治疗方法大盘点	瘢痕性脱发治疗方法大盘点	negative
禁欲12天查精子准吗	禁欲12天查精子准吗	positive
糜烂性胃炎要吃什么药	糜烂性胃炎要吃什么药	positive
前列腺增生病人术前术后的常规护理	前列腺增生病人术前术后的常规护理	positive
支气管肺气肿怎么治	支气管肺气肿怎么治	positive
肾结石枳水一般不要超过多久	肾结石积水一般不要超过多久	negative
卞颌骨骨椭炎症状有哪些	下颌骨骨髓炎症状有哪些	negative
咪咪头疼是什么原因	咪咪头疼是什么原因	positive
严重咽喉滤泡增生怎么办	严重咽喉滤泡增生怎么办	positive
甲状腺亢进有何症状	甲状腺亢进有何症状	positive
痛风脚一直疼什么原因	痛风脚一直疼什么原因	positive
新型冠状感染肺炎传染性强吗新型冠状感染	新型冠状感染肺炎传染性强吗新型冠状感染	positive
骨头节总响怎么回事	骨头节总响怎么回事	positive
舌头跟部右疙瘩该如何治疗	舌头根部有疙瘩该如何治疗	negative
婴儿翻百眼是什么原因	婴儿翻白眼是什么原因	negative
冠状动脉异常起源于肺动脉去医院就医要注意什么？	冠状动脉异常起源于肺动脉去医院就医要注意什么？	positive
缺血性恼卒中护理	缺血性脑卒中护理	negative
猫饵朵刺树叶的功效	猫耳朵刺树叶的功效	negative
女性益生菌能长期吃吗	女性益生菌能长期吃吗	positive
抽血的地方乌青怎么回事	抽血的地方乌青怎么回事	positive
孕妇可以吃花钾吗	孕妇可以吃花甲吗	negative
脸上长班原因、实用祛斑方法	脸上长斑原因、实用祛斑方法	negative
神经系统副肿瘤综合征有什么症状？	神经系统副肿瘤综合征有什么症状？	positive
47岁月经老不干净40天怎么回事	47岁月经老不干净40天怎么回事	positive
宝宝下眼皮发青是什么原因	宝宝下眼皮发青是什么原因	positive
黑膏要的功效	黑膏药的功效	negative
元湿力检查顺序	远视力检查顺序	negative
高血压腿无力	高血压腿无力	positive
女性腰后面两侧酸胀怎么回事	女性腰后面两侧酸胀怎么回事	positive
肚子故噜咕噜饷放屁找隔是怎么回事	肚子咕噜咕噜响放屁打嗝是怎么回事	negative
签列腺增生如何康腹调理？	前列腺增生如何康复调理？	negative
成人会有回虫病吗	成人会有蛔虫病吗	negative
双肺下钙化灶什么意思	双肺下钙化灶什么意思	positive
HCG值低怎么办	HCG值低怎么办	positive
胸摸粘联增白怎么回事	胸膜粘连增厚怎么回事	negative
便便虹细孢膏怎么回事	大便红细胞高怎么回事	negative
刮宫手术后多久来例假	刮宫手术后多久来例假	positive
肛娄手术后湿疹怎么办	肛瘘手术后湿疹怎么办	negative
卢骨修复术的风险如何	颅骨修复术的风险如何	negative
15岁怀孕怎么办	15岁怀孕怎么办	positive
骨痛有可能是什么病	骨痛有可能是什么病	positive
恼血管检查哪些项目	脑血管检查哪些项目	negative
女性胆不好有什么症状	女性胆不好有什么症状	positive
大龄要2胎，要预方皿栓	大龄要二胎，要预防血栓	negative
扁桃体发炎什么原因引起的	扁桃体发炎什么原因引起的	positive
顷锥病为什么要用乳胶枕	颈椎病为什么要用乳胶枕	negative
感觉大恼紧绷思考不了怎么回事	感觉大脑紧绷思考不了怎么回事	negative
老爱感冒是什么原因	老爱感冒是什么原因	positive
迟坏食物上土峡泻怎么办	吃坏食物上吐下泻怎么办	negative
灵芝破壁孢子粉的作用	灵芝破壁孢子粉的作用	positive
胸太小怎么办	胸太小怎么办	positive
怀孕八个月肚子发硬有坠胀痛怎么回事	怀孕八个月肚子发硬有坠胀痛怎么回事	positive
30岁脳出血什么原因	30岁脑出血什么原因	negative
大肠杆菌感染的尿道炎能治愈吗	大肠杆菌感染的尿道炎能治愈吗	positive
怎么从孕酮和HCG看是宫内孕还是宫外孕	怎么从孕酮和HCG看是宫内孕还是宫外孕	positive
婴儿冒虚汗的原因	婴儿冒虚汗的原因	positive
怀孕32周早产了怎么办	怀孕32周早产了怎么办	positive
后槽牙后面的肉肿了4天怎么办	后槽牙后面的肉肿了4天怎么办	positive
眼晴流眼水是什么原因	眼晴流眼水是什么原因	positive
肾积水会疼吗	肾积水会疼吗	positive
过敏性咳嗽	过敏性咳嗽	positive
秋天干咳无谈吃什么药	秋天干咳无痰吃什么药	negative
拍匪部X光片怎么判断肺颜	拍肺部X光片怎么判断肺炎	negative
得了霰粒肿不能吃什么	得了霰粒肿不能吃什么	positive
峰蜡治疗鼻炎怎么吃	蜂蜡治疗鼻炎怎么吃	negative
一般脑出血烦躁几天	一般脑出血烦躁几天	positive
婴儿痉挛症是怎么引起的	婴儿痉挛症是怎么引起的	positive
冻肝粉多久用一次最好	冻干粉多久用一次最好	negative
老人品血吃什么补血最快	老人贫血吃什么补血最快	negative
肥厚型心肌病的心室多厚怎么治	肥厚型心肌病的心室多厚怎么治	positive
小褪血管名显是什么原因引起的	小腿血管明显是什么原因引起的	negative
微创肾节石手术过程	微创肾结石手术过程	negative
高血塘喝牛奶好吗	高血糖喝牛奶好吗	negative
多囊试管成功率高吗	多囊试管成功率高吗	positive
坐侧累骨下方是什么器馆	左侧肋骨下方是什么器官	negative
自宫输卵官造影查什么病	子宫输卵管造影查什么病	negative
直肠绒毛狀纤溜的症状	直肠绒毛状腺瘤的症状	negative
市部馕肿的症状是什么	肺部囊肿的症状是什么	negative
腿考墙60症忒麻要停吗	腿靠墙90度腿麻要停吗	negative
耳朵听不清是怎么回事	耳朵听不清是怎么回事	positive
小腹疼想大便坠账怎么回事	小腹疼想大便坠胀怎么回事	negative
月经拖啦不干净是什么原因	月经拖拉不干净是什么原因	negative
什么原因引起的前挺功能异常	什么原因引起的前庭功能异常	negative
颈椎病脖了僵硬怎么办	颈椎病脖子僵硬怎么办	negative
半睡半醒状态却醒不了怎么回事	半睡半醒状态却醒不了怎么回事	positive
橄览油过期了还能用吗	橄榄油过期了还能用吗	negative
肛门旁边长了一个包怎么回事	肛门旁边长了一个包怎么回事	positive
小孩肠炎肚子痛怎么办	小孩肠炎肚子痛怎么办	positive
羊毛疔是什么病	羊毛疔是什么病	positive
胸痛猝中是什么病	胸痛卒中是什么病	negative
腺苷敏肝性晕阙	腺苷敏感性晕厥	negative
双下巴皮肤松弛怎么手术祛除	双下巴皮肤松弛怎么手术祛除	positive
胃常敬检查难受吗	胃肠镜检查难受吗	negative
视利不好怎么回事	视力不好怎么回事	negative
经常出现口腔溃疡怎么消除	经常出现口腔溃疡怎么消除	positive
宝宝频繁吐乃的原因	宝宝频繁吐奶的原因	negative
下体痒豆腐楂样的白带用什么药	下体痒豆腐渣样的白带用什么药	negative
性生活太快怎么办	性生活太快怎么办	positive
后背胸罩扣那里脊锥滕是什么原因	后背胸罩扣那里脊椎疼是什么原因	negative
如何治疗结只场子宫内模异位症？	如何治疗结直肠子宫内膜异位症？	negative
不咳嗽但是胸闷是新型冠状病毒肺炎吗	不咳嗽但是胸闷是新型冠状病毒肺炎吗	positive
分裂晴敢姓精申障碍的病因有哪些？	分裂情感性精神障碍的病因有哪些？	negative
身上长湿疹可以打新冠疫苗吗	身上长湿疹可以打新冠疫苗吗	positive
示菅克罗恩病	食管克罗恩病	negative
手足皲裂	手足皲裂	positive
高血压引起头痛可以吃布洛芬吗	高血压引起头痛可以吃布洛芬吗	positive
新生儿肛门直肠畸形	新生儿肛门直肠畸形	positive
甲抗饮食注意什么	甲亢饮食注意什么	negative
男的孕检该做些什么	男的孕检该做些什么	positive
老人吃饭就吐怎么回事	老人吃饭就吐怎么回事	positive
前亭神经元多久自愈	前庭神经元多久自愈	negative
重症先天性粒细胞缺乏症去医院就医要注意什么？	重症先天性粒细胞缺乏症去医院就医要注意什么？	positive
ca与核词共振有哪些区别	ct与核磁共振有哪些区别	negative
颌兹功赈几天出结果	核磁共振几天出结果	negative
高血糖高可以吃鸡蛋吗	高血糖高可以吃鸡蛋吗	positive
新生儿abo榕血怎么判断	新生儿abo溶血怎么判断	negative
蒲公英治疗鼻炎吗	蒲公英治疗鼻炎吗	positive
任硫后第一次来月径量特别多是什么原因	人流后第一次来月经量特别多是什么原因	negative
每次镜期大腾怎么回事	每次经期头疼怎么回事	negative
绝经后卵巢恶性上皮性肿瘤去医院就医要注意什么？	绝经后卵巢恶性上皮性肿瘤去医院就医要注意什么？	positive
醋酸泼妮松片的副作用会有满月怜吗	醋酸泼尼松片的副作用会有满月脸吗	negative
皮肤过敏能吃鱼吗	皮肤过敏能吃鱼吗	positive
皇旦严重到什么程度会造成脑贪	黄疸严重到什么程度会造成脑瘫	negative
血肿留是什么引起的	血肿瘤是什么引起的	negative
衣肝能不能打辛冠预庙	乙肝能不能打新冠疫苗	negative
感冒头疼流鼻涕嗓子疼怎么好的快	感冒头疼流鼻涕嗓子疼怎么好的快	positive
治疗高恤压的静索用约有什么	治疗高血压的静脉用药有什么	negative
做完无痛肠境独子疼正常吗	做完无痛肠镜肚子疼正常吗	negative
咳嗦吸不上气是怎么回事	咳嗽吸不上气是怎么回事	negative
孕期吃优乐甲会影响小孩吗	孕期吃优乐甲会影响小孩吗	positive
白带色黄质稠怎么回事	白带色黄质稠怎么回事	positive
成人药物性黄疸如何治疗	成人药物性黄疸如何治疗	positive
得尔嗒毒株的特点	德尔塔毒株的特点	negative
阴茎结构包括哪些部分	阴茎结构包括哪些部分	positive
晚上兴奋白天困是病吗	晚上兴奋白天困是病吗	positive
宝宝吁吸艏惑面有什么症状	宝宝呼吸道感染有什么症状	negative
伤皮型栾巢癌化疗方案	上皮性卵巢癌化疗方案	negative
膝盖摔了肿起来有淤血	膝盖摔了肿起来有淤血	positive
配戴隐形眼镜注意事项	配戴隐形眼镜注意事项	positive
小孩吐黄水是怎么回事	小孩吐黄水是怎么回事	positive
下颌反射阳性临床意义	下颌反射阳性临床意义	positive
药留的整个过程多长时间	药流的整个过程多长时间	negative
得了肢气管孝喘怎么办	得了支气管哮喘怎么办	negative
高皿圧病的症状和体征	高血压病的症状和体征	negative
熬夜长口腔溃疡怎么办	熬夜长口腔溃疡怎么办	positive
猝倒症去医院就医要注意什么？	猝倒症去医院就医要注意什么？	positive
治疗跖疣用什么药最好	治疗跖疣用什么药最好	positive
女生少白头是什么原因	女生少白头是什么原因	positive
大脚趾趾甲发黑是怎么回事	大脚趾趾甲发黑是怎么回事	positive
白带常规白细胞+是什么意思	白带常规白细胞+是什么意思	positive
意外留产怎么回事	意外流产怎么回事	negative
小儿继发性血小板曾多症去医院就医要注意什么？	小儿继发性血小板增多症去医院就医要注意什么？	negative
