source	target	type
任何人类行为都会有局限性，成败往往并非取决于行为的理性程度，而是取决于趋利避害时所采取的行为得当。	任何人类行为都会有局限性，成败往往并非取决于行为的理性程度，而是取决于趋利避害时所采取的行为得当。	positive
唐、五代是中国古代诗歌的极盛时期，《全唐诗》记载的诗人达到2200多名，其中既有汉人，也有少数民族，还有来自高丽、日本的人士。	唐、五代是中国古代诗歌的极盛时期，《全唐诗》记载的诗人达到2200多名，其中既有汉人，也有少数民族，还有来自高丽、日本的人士。	positive
我们浏览本地的几个教育网站和学校网站，发现各个学校都在大兴博客工程，教研组博客、教师个人博客、班级博客、学生个人博客，应有尽有。	我们浏览本地的几个教育网站和学校网站，发现各个学校都在大兴博客工程，教研组博客、教师个人博客、班级博客、学生个人博客，应有尽有。	positive
密室逃脱类场所空间受限，火灾风险高，消防救援局要求消防救援机构加强密室逃脱类场所消防安全，落实火灾风险分级管控机制。	密室逃脱类场所空间受限，火灾风险高，消防救援局要求消防救援机构加强密室逃脱类场所消防安全，落实火灾风险分级管控机制。	positive
我国经济保持中高速增长，国内生产总值稳居世界第二，对世界经济增长贡献率超过百分之三十左右。	我国经济保持中高速增长，国内生产总值稳居世界第二，对世界经济增长贡献率超过百分之三十。	negative
日前国家发布司法解释，明确危害食品安全相关犯罪的定罪量刑标准，如将“地沟油”用作食用油等行为，根据刑法相关规定将被定罪。	日前国家发布司法解释，明确危害食品安全相关犯罪的定罪量刑标准，如将“地沟油”用作食用油等行为，根据刑法相关规定将被定罪。	positive
金砖合作契合五国发展的共同需要，其之所以得到快速发展，关键在于找准了互尊互助走适合本国发展道路的合作之道的结果。	金砖合作契合五国发展的共同需要，之所以得到快速发展，关键在于找准了互尊互助、走适合本国发展道路的合作之道。	negative
我国第一艘自航式浮船坞“华船一号”首航成功，这标志着解放军大型战舰修理从岸基定点保障向远海机动保障取得突破性一步。	我国第一艘自航式浮船坞“华船一号”首航成功，这标志着解放军大型战舰修理从岸基定点保障向远海机动保障迈出突破性一步。	negative
河南省图书馆新馆实行无门槛服务，只要有阅读需求，不需要出示任何证件为证明，读者就可以享受到“资料随手可得，咨询无处不在”的人性化服务。	河南省图书馆新馆实行无门槛服务，只要有阅读需求，不需要出示任何证件作为证明，读者就可以享受到“资料随手可得，咨询无处不在”的人性化服务。	negative
中国是个伟大的文明古国，中华民族的伟大复兴也是一场文明复兴，每个中国人都是文明的传播者践行者、传承者。	中国是个伟大的文明古国，中华民族的伟大复兴也是一场文明复兴，每个中国人都是文明的传播者践行者、传承者。	positive
在当今这个法治社会中，执法人员是为民保平安的，可是部分执法者法制观念淡薄，动辄就出手伤人，令人堪忧。	在当今这个法治社会中，执法人员是为民保平安的，可是部分执法者法治观念淡薄，动辄就出手伤人，令人堪忧。	negative
12月9日，韩国国会以234票比56票通过对总统朴槿惠的弹劾案．该弹劾议案进行了向议长提交弹劾动议案、在野党进行提案说明、议员5分钟自由发言等。	12月9日，韩国国会以234票比56票通过对总统朴槿惠的弹劾案。该弹劾议案向议长提交了弹劾动议案、在野党进行提案说明、议员5分钟自由发言等程序。	negative
在全球化和市场经济背景下的当代中国，加强和改进社会管理，提高对造假者的惩洽力度，才能更好地维护公平正义，为建设诚信社会奠定坚实基础。	在全球化和市场经济背景下的当代中国，加强和改进社会管理，提高对造假者的惩处力度，才能更好地维护公平正义，为建设诚信社会奠定坚实基础。	negative
伏尔泰聆听了牛顿的外甥女讲述苹果坠地的故事，通过他的著作迅速传遍世界，成为家喻户晓的科学佳话。	伏尔泰聆听了牛顿的外甥女讲述苹果坠地的故事，并通过他的著作迅速传遍世界，成为家喻户晓的科学佳话。	negative
电动自行车违法载人被交警拦停，驾驶员拒不接受处罚，同乘人还择拳打交警，涉事人员因妨害公务被警方依法拘留。	电动自行车违法载人被交警拦停，驾驶员拒不接受处罚，同乘人还直接拳打交警，涉事人员因妨害公务被警方依法拘留。	negative
4月12日至13日，2018中国“互联网+”数字经济峰会在重庆举行。本次峰会本着“助力新生态，共享新机遇”为主题，共吸引了4000余名政企学界人士参与。	4月12日至13日，2018中国“互联网+”数字经济峰会在重庆举行。本次峰会本着“助力新生态，共享新机遇”为主题，共吸引了4000余名政企学界人士参与。	positive
首都师范大学青牛创客空间配备了先进实用的硬件设备，在帮助学生实现创意的同时，见识和体验到一些基本的加工技术，激发他们的求知欲，为创新奠定基础。	首都师范大学青牛创客空间配备了先进实用的硬件设备，在帮助学生实现创意的同时，见识和体验到一些基本的加工技术，激发他们的求知欲，为创新奠定基础。	positive
在新形势下，我们应该树立新的文化发展观，推进和挖掘文化体制创新和特色文化内涵，着力开发富有时代精神和四川特色的文化产品。	在新形势下，我们应该树立新的文化发展观，推进和挖掘文化体制创新和特色文化内涵，着力开发富有时代精神和四川特色的文化产品。	positive
能否贯彻落实科学发展观，对构建和谐社会，促进经济可持续发展无疑具有重大的意义。	能否贯彻落实科学发展观，对构建和谐社会，促进经济可持续发展无疑具有重大的意义。	positive
中国网络游戏产业的出口额，去年超过了480亿人民币，其他的任何中国文化产业从未达到过这个高度，是整个创意产业的最强的主力军。	中国网络游戏产业的出口额，去年超过了480亿人民币，任何其他的中国文化产业从未达到过这个高度，是整个创意产业的最强主力军。	negative
重阳节上午，江西庐山西海风景区司马旅游码头发生了桥面塌陷事故，18名游客擦伤或落水，当地旅游部门表示，导致事故发生的原因主要是游客拥堵所致。	重阳节上午，江西庐山西海风景区司马旅游码头发生了桥面塌陷事故，18名游客擦伤或落水，当地旅游部门表示，导致事故发生的原因主要是游客拥堵所致。	positive
我们的祖国已是一个被帝国主义列强不再任意侮辱和掠夺的国家了。	我们的祖国已是一个被帝国主义列强不再任意侮辱和掠夺的国家了。	positive
