source	target	type
日本共同社报道说，日本筑波大学客座教授青山道夫日前在福岛大学主办的国际研讨会上发布研究结果显示，2011年福岛核电站事故中流入海洋的放射性物质铯137抵达美国西海岸后部分北上，经太平洋最北部的白令海，7年至8年后又回流至日本东北沿岸。	日本共同社报道说，日本筑波大学客座教授青山道夫日前在福岛大学主办的国际研讨会上发布研究结果显示，2011年福岛核电站事故中流入海洋的放射性物质铯-137抵达美国西海岸后部分北上，经太平洋最北部的白令海，7年至8年后又回流至日本东北沿岸。	negative
【河堤被冲跨20米！	【河堤被冲垮20米！	negative
600多名江苏工匠收到定制生日礼	600多名江苏工匠收到定制生日礼物	negative
江西财经大学研究生研究生宿舍A栋家具更新采购项目	江西财经大学研究生宿舍A栋家具更新采购项目	negative
其中，项目经理须持水利水电工程专业贰级以上（含贰级）注册建造师资证，技术负责人须具备中级或中级以上专业资格投标人具备独立法人资格。	其中，项目经理须持水利水电工程专业贰级以上（含贰级）注册建造师资格证，技术负责人须具备中级或中级以上专业资格投标人具备独立法人资格。	negative
在智能智慧上，加强5G基站、工业互联网、数据中心等新型基础设施建设和融合应用，确保重点区域5G网络覆盖达到90%，提升数字化水平。	在智能智慧上，加强5G基站、工业互联网、数据中心等新型基础设施建设和融合应用，确保重点区域5G网络覆盖率达到90%，提升数字化水平。	negative
根据财政预算绩效管理要求，我单位组织对2020年度食品检验检测经费项目项目支出开展绩效评价。	根据财政预算绩效管理要求，我单位组织对2020年度食品检验检测经费项目支出开展绩效评价。	negative
包括美加、加勒比及拉美、西欧、东欧、中东及北非、非州撒哈拉以南地区、东亚、南亚、东南亚、澳大利亚和新西兰以及独联体。这份报告是在新冠疫情肆虐全球的大背景下完成的，	包括美加、加勒比及拉美、西欧、东欧、中东及北非、非洲撒哈拉以南地区、东亚、南亚、东南亚、澳大利亚和新西兰以及独联体。这份报告是在新冠疫情肆虐全球的大背景下完成的，	negative
是一个集主题娱乐、商业风情、创新创业、体闲度假、运动康体、养生养心“六位一体”	是一个集主题娱乐、商业风情、创新创业、休闲度假、运动康体、养生养心“六位一体”	negative
公示期内，投标人和其他利害关系人有权向招标人提出疑义或可按《工程建设项目招标投标活动投诉处理办法》（七部委第11号令）的相关规定向监管该项目的招投标监督机构进行投诉。	公示期内，投标人和其他利害关系人有权向招标人提出异议或可按《工程建设项目招标投标活动投诉处理办法》（七部委第11号令）的相关规定向监管该项目的招投标监督机构进行投诉。	negative
确保资金保质增值，	确保资金保值增值，	negative
坚持政务公开标准化规范化建设，编制完成市本级、新开河镇两级26个试点领域标椎指引。	坚持政务公开标准化规范化建设，编制完成市本级、新开河镇两级26个试点领域标准指引。	negative
参观结束后，大家纷纷表示，在今后的工作中，从柴达木石油精神中汲取学习教育精神养份，不断努力，提高业务能力，坚守检察为民的初心和使命，办好每一起案件，积极履行法律监督职能，永葆政治本色，推动检察事业高质量发展，为格尔木市经济社会发展贡献检察力量。	参观结束后，大家纷纷表示，在今后的工作中，从柴达木石油精神中汲取学习教育精神养分，不断努力，提高业务能力，坚守检察为民的初心和使命，办好每一起案件，积极履行法律监督职能，永葆政治本色，推动检察事业高质量发展，为格尔木市经济社会发展贡献检察力量。	negative
家里电器要拨下插头。	家里电器要拔下插头。	negative
深入贯彻贯彻落实习近平法治思想，	深入贯彻落实习近平法治思想，	negative
01号决定已确认涉案建筑物为违章建筑，根据《中华入民共和国城乡规划法》第六十八条的规定，桂平市政府应当依法对该违章建筑进行拆除。	01号决定已确认涉案建筑物为违章建筑，根据《中华人民共和国城乡规划法》第六十八条的规定，桂平市政府应当依法对该违章建筑进行拆除。	negative
】  “新办法”明确，拥护中华人民共和国宪法、品行良好、公道正派、身体健康的年满23周岁的中国公民，可以担任人民监督员；人民监督员应当具有高中以上文化学历。	】  “新办法”明确，拥护《中华人民共和国宪法》、品行良好、公道正派、身体健康的年满23周岁的中国公民，可以担任人民监督员；人民监督员应当具有高中以上文化学历。	negative
“国品之光”代表了具有文化自信，充满创新力，满足人民对美好生活向往，实现消费升级，具有全球市场竞争力的国潮品牌。	“国品之光”代表了具有文化自信，充满创新力，满足人民对美好生活的向往，实现消费升级，具有全球市场竞争力的国潮品牌。	negative
中国选手谷爱凌8日用最不可思议的方式——最后一跳完成个人从未完成过的高难动作，摘下自由式滑雪大跳台项目冬奥会历史首金。	中国选手谷爱凌8日用最不可思议的方式——最后一跳完成个人从未完成过的高难度动作，摘下自由式滑雪大跳台项目冬奥会历史首金。	negative
三是建立、实施绿色采购工作制度，规范采购渠道，严禁购买、使用不符合合国家标准、行业标准及国家有关规定的包装产品。	三是建立、实施绿色采购工作制度，规范采购渠道，严禁购买、使用不符合国家标准、行业标准及国家有关规定的包装产品。	negative
同时，加大社区和村级自治的工作力度，以次减少乡镇干部的工作压力，进而减少编外人员。	同时，加大社区和村级自治的工作力度，以此减少乡镇干部的工作压力，进而减少编外人员。	negative
要切实守住人民安宁底线，坚持重拳出击、打防并重、依法治理，常态化推进扫黑除恶斗争，依法严打严防电信网络诈骗、跨境赌博等突出违法犯罪活动。	要切实守住人民安宁底线，坚持重拳出击、打防并重、依法治理，常态化推进扫黑除恶专项斗争，依法严打严防电信网络诈骗、跨境赌博等突出违法犯罪活动。	negative
但令我们稍感宽慰的是，中国足球人还在坚持，还愿相信，只要青训体系和职业赛场还在，足球的根与梦就在。	但令我们稍感宽慰的是，中国足球人还在坚持，还愿意相信，只要青训体系和职业赛场还在，足球的根与梦就在。	negative
全面推广高速公路差异化收费，坚决整治违规设置妨碍货车通行的道路限高限宽设施和检查卡点，深入整治交通运输执法领域乱收费、滥罚款等问题。	全面推广高速公路差异化收费，坚决整治违规设置妨碍货车通行的道路限高限宽设施和检查卡点，深入整治交通运输执法领域乱收费、乱罚款等问题。	negative
#成都文化#今年，成都將完成文化馆新馆、天府艺术公園、天府美术馆、当代艺术馆、人文艺术图书馆建设，建成国家高等級博物馆、专业音乐厅、艺术公园等天府文化地标10座。	#成都文化#今年，成都將完成文化馆新馆、天府艺术公园、天府美术馆、当代艺术馆、人文艺术图书馆建设，建成国家高等級博物馆、专业音乐厅、艺术公园等天府文化地标10座。	negative
马鹏辉两江新区政法委防范办专职副主任、国安防线办副主任，	  马鹏辉两江新区委政法委防范办专职副主任、国安防线办副主任，	negative
